,Transaction ID,Account,Date,U-Amount,Amount,Description,Memo,Address,Type Detail,Split Type,Date Applied,Location
191,1752,[Child Savings Account 1],2024-03-01,100.0,132.5500509,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-03-01,
192,1753,[Child Savings Account 1],2024-04-01,100.0,132.5500509,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-04-01,
193,1801,[Child Savings Account 2],2023-01-03,200.0,265.1001018,Transfer,,,[Chase - Checking Account 2],Single,2023-01-03,
194,1802,[Child Savings Account 2],2023-01-31,62.76,83.18841194,Interest Paid,,,Interest Inc,Single,2023-01-31,
195,1803,[Child Savings Account 2],2023-02-03,200.0,265.1001018,Transfer,,,[Chase - Checking Account 2],Single,2023-02-03,
196,1804,[Child Savings Account 2],2023-02-15,10000.0,13255.00509,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-02-15,
197,1805,[Child Savings Account 2],2023-02-28,76.29,101.1224338,Interest Paid,,,Interest Inc,Single,2023-02-28,
198,1806,[Child Savings Account 2],2023-03-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-03-03,
199,1807,[Child Savings Account 2],2023-03-31,104.17,138.077388,Interest Paid,,,Interest Inc,Single,2023-03-31,
200,1808,[Child Savings Account 2],2023-04-03,200.0,265.1001018,Transfer,,,[Chase - Checking Account 2],Single,2023-04-03,
201,1809,[Child Savings Account 2],2023-04-30,104.0,137.8520529,Interest Paid,,,Interest Inc,Single,2023-04-30,
202,1810,[Child Savings Account 2],2023-05-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-05-03,
203,1811,[Child Savings Account 2],2023-05-22,100.0,132.5500509,Interest,,,Interest Inc,Single,2023-05-22,
204,1812,[Child Savings Account 2],2023-05-31,115.52,153.1218188,Interest Paid,,,Interest Inc,Single,2023-05-31,
205,1813,[Child Savings Account 2],2023-06-05,200.0,265.1001018,Transfer,,,[Chase - Checking Account 2],Single,2023-06-05,
206,1814,[Child Savings Account 2],2023-06-30,114.74,152.0879284,Interest Paid,,,Interest Inc,Single,2023-06-30,
207,1815,[Child Savings Account 2],2023-07-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-07-03,
208,1816,[Child Savings Account 2],2023-07-31,119.72,158.6889209,Interest Paid,,,Interest Inc,Single,2023-07-31,
209,1817,[Child Savings Account 2],2023-08-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-08-03,
210,1818,[Child Savings Account 2],2023-08-31,124.69,165.2766585,Interest Paid,,,Interest Inc,Single,2023-08-31,
211,1819,[Child Savings Account 2],2023-09-05,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-09-05,
212,1820,[Child Savings Account 2],2023-10-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-10-03,
213,1821,[Child Savings Account 2],2023-11-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-11-03,
214,1822,[Child Savings Account 2],2023-12-04,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2023-12-04,
215,1823,[Child Savings Account 2],2024-01-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-01-03,
216,1824,[Child Savings Account 2],2024-02-05,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-02-05,
217,1825,[Child Savings Account 2],2024-03-04,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-03-04,
218,1826,[Child Savings Account 2],2024-04-03,200.0,265.1001018,Goldman Sachs Ba Collection Web Id:,,,[Chase - Checking Account 2],Single,2024-04-03,
219,2257,UOB - Checking Account 1,2023-01-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-01-05,
220,2258,UOB - Checking Account 1,2023-01-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-01-06,
221,2259,UOB - Checking Account 1,2023-01-26,699.62,699.62,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-01-26,
222,2260,UOB - Checking Account 1,2023-01-30,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Split,2023-01-30,
223,2260,UOB - Checking Account 1,2023-01-30,8000.0,8000.0,Bonus,,,Net Salary:Bonus,Split,2023-01-30,
224,2261,UOB - Checking Account 1,2023-01-30,-5000.0,-5000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-01-30,
225,2262,UOB - Checking Account 1,2023-01-31,1.11,1.11,Interest Inc,,,Interest Inc,Single,2023-01-31,
226,2263,UOB - Checking Account 1,2023-01-31,117.7,117.7,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-01-31,
227,2264,UOB - Checking Account 1,2023-01-31,-5000.0,-5000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-01-31,
228,2265,UOB - Checking Account 1,2023-02-01,-5000.0,-5000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-02-01,
229,2266,UOB - Checking Account 1,2023-02-02,-5000.0,-5000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-02-02,
230,2267,UOB - Checking Account 1,2023-02-06,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-02-06,
231,2268,UOB - Checking Account 1,2023-02-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-02-06,
232,2269,UOB - Checking Account 1,2023-02-13,254.02,254.02,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-02-13,
233,2270,UOB - Checking Account 1,2023-02-16,201.96,201.96,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-02-16,
234,2271,UOB - Checking Account 1,2023-02-27,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-02-27,
235,2272,UOB - Checking Account 1,2023-02-28,0.73,0.73,Interest,,,Interest Inc,Single,2023-02-28,
236,2273,UOB - Checking Account 1,2023-03-06,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-03-06,
237,2274,UOB - Checking Account 1,2023-03-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-03-06,
238,2275,UOB - Checking Account 1,2023-03-30,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-03-30,
239,2276,UOB - Checking Account 1,2023-03-31,0.96,0.96,Interest,,,Interest Inc,Single,2023-03-31,
240,2277,UOB - Checking Account 1,2023-04-03,165.78,165.78,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-04-03,
241,2278,UOB - Checking Account 1,2023-04-03,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-04-03,
242,2279,UOB - Checking Account 1,2023-04-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-04-05,
243,2280,UOB - Checking Account 1,2023-04-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-04-06,
244,2281,UOB - Checking Account 1,2023-04-10,-50.0,-50.0,Paynow,,,Kids:Toys,Single,2023-04-10,
245,2282,UOB - Checking Account 1,2023-04-14,8000.0,8000.0,Bonus,,,Net Salary:Bonus,Single,2023-04-14,
246,2283,UOB - Checking Account 1,2023-04-17,-100.0,-100.0,NETS Debit-Consumer TRANSIT,,,Auto & Transport:Public Transportation,Single,2023-04-17,
247,10654,Chase - Credit Card 2,2023-01-01,-50.1,-66.4075755,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-01,
248,2285,UOB - Checking Account 1,2023-04-24,162.0,162.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-04-24,
249,2286,UOB - Checking Account 1,2023-04-24,478.33,478.33,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-04-24,
250,2287,UOB - Checking Account 1,2023-04-24,119.61,119.61,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-04-24,
251,2289,UOB - Checking Account 1,2023-04-27,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-04-27,
252,2290,UOB - Checking Account 1,2023-04-29,0.99,0.99,Interest,,,Interest Inc,Single,2023-04-29,
253,2291,UOB - Checking Account 1,2023-05-02,-7.0,-7.0,Paynow,,,Gifts & Donations:Gift,Single,2023-05-02,
254,2292,UOB - Checking Account 1,2023-05-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-05-05,
255,2293,UOB - Checking Account 1,2023-05-08,200.0,200.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-08,
256,2294,UOB - Checking Account 1,2023-05-08,129.6,129.6,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-08,
257,2295,UOB - Checking Account 1,2023-05-08,118.8,118.8,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-08,
258,2296,UOB - Checking Account 1,2023-05-08,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-05-08,
259,2297,UOB - Checking Account 1,2023-05-11,185.0,185.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-11,
260,2298,UOB - Checking Account 1,2023-05-16,-40.0,-40.0,Daycare,,,Kids:Babysitter & Daycare,Single,2023-05-16,
261,2299,UOB - Checking Account 1,2023-05-19,185.0,185.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-19,
262,2300,UOB - Checking Account 1,2023-05-22,27.0,27.0,Paynow,,,Gifts & Donations:Gift,Single,2023-05-22,
263,2301,UOB - Checking Account 1,2023-05-30,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-05-30,
264,2302,UOB - Checking Account 1,2023-06-01,-1000.0,-50.0,Cash Withdrawal-ATM,,,Cash & ATM,Split,2023-06-01,
265,2303,UOB - Checking Account 1,2023-05-31,1.14,1.14,Interest Credit,,,Interest Inc,Single,2023-05-31,
266,2304,UOB - Checking Account 1,2023-06-05,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
267,2305,UOB - Checking Account 1,2023-06-05,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
268,2306,UOB - Checking Account 1,2023-06-05,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
269,2307,UOB - Checking Account 1,2023-06-05,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
270,2308,UOB - Checking Account 1,2023-06-05,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
271,2309,UOB - Checking Account 1,2023-06-05,185.0,185.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-06-05,
272,2310,UOB - Checking Account 1,2023-06-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-06-05,
273,2311,UOB - Checking Account 1,2023-06-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-06-06,
274,2312,UOB - Checking Account 1,2023-05-01,6058.03,6058.03,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-05-01,
275,2313,UOB - Checking Account 1,2023-06-13,-6.5,-6.5,Paynow,,,Food & Dining:Lunch,Single,2023-06-13,
276,2314,UOB - Checking Account 1,2023-06-26,-162.0,-162.0,Service,,,Home:Home Services,Single,2023-06-26,
277,2315,UOB - Checking Account 1,2023-07-01,-1000.0,-430.0,Cash Withdrawal-ATM,,,Cash & ATM,Split,2023-07-01,
278,2316,UOB - Checking Account 1,2023-06-28,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-06-28,
279,2317,UOB - Checking Account 1,2023-06-30,1.45,1.45,Interest,,,Interest Inc,Single,2023-06-30,
280,2318,UOB - Checking Account 1,2023-07-01,-60.0,-60.0,Paynow,,,Entertainment,Single,2023-07-01,
281,2319,UOB - Checking Account 1,2023-07-01,-60.0,-60.0,Paynow,,,Entertainment,Single,2023-07-01,
282,2320,UOB - Checking Account 1,2023-07-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-07-05,
283,2321,UOB - Checking Account 1,2023-07-06,-225.0,-225.0,Paynow,,,Kids:Kids Activities,Single,2023-07-06,
284,2322,UOB - Checking Account 1,2023-07-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-07-06,
285,2323,UOB - Checking Account 1,2023-07-21,185.0,185.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-07-21,
286,2324,UOB - Checking Account 1,2023-07-21,129.6,129.6,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-07-21,
287,2325,UOB - Checking Account 1,2023-07-24,-13.0,-13.0,Paynow,,,Food & Dining:Lunch,Single,2023-07-24,
288,2326,UOB - Checking Account 1,2023-07-27,-50.0,-50.0,NETS Debit-Consumer TRANSIT,,,Auto & Transport:Public Transportation,Single,2023-07-27,
289,2327,UOB - Checking Account 1,2023-07-28,28.0,28.0,Paynow,,,Food & Dining:Lunch,Single,2023-07-28,
290,2328,UOB - Checking Account 1,2023-07-28,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-07-28,
291,2329,UOB - Checking Account 1,2023-07-31,1.72,1.72,Interest,,,Interest Inc,Single,2023-07-31,
292,2330,UOB - Checking Account 1,2023-08-02,-10000.0,-10000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-08-02,
293,2331,UOB - Checking Account 1,2023-08-03,38.0,38.0,Paynow,,,Food & Dining:Lunch,Single,2023-08-03,
294,2332,UOB - Checking Account 1,2023-08-04,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-08-04,
295,2333,UOB - Checking Account 1,2023-08-04,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-08-04,
296,2334,UOB - Checking Account 1,2023-08-04,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-08-04,
297,2335,UOB - Checking Account 1,2023-08-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-08-05,
298,2336,UOB - Checking Account 1,2023-08-07,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-08-07,
299,2337,UOB - Checking Account 1,2023-08-10,100.0,100.0,Paynow,,,Food & Dining:Bars & Restaurants,Single,2023-08-10,
300,2338,UOB - Checking Account 1,2023-08-11,-6.8,-6.8,Paynow,,,Food & Dining:Lunch,Single,2023-08-11,
301,2339,UOB - Checking Account 1,2023-08-14,194.4,194.4,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-08-14,
302,2340,UOB - Checking Account 1,2023-08-14,277.56,277.56,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-08-14,
303,2341,UOB - Checking Account 1,2023-08-15,-31.0,-31.0,Paynow,,,Food & Dining:Lunch,Single,2023-08-15,
304,2342,UOB - Checking Account 1,2023-08-28,-219.0,-219.0,Paynow,,,Kids:Kids Activities,Single,2023-08-28,
305,10655,Chase - Credit Card 2,2023-01-01,-4.08,-5.408042077,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-01,
306,2344,UOB - Checking Account 1,2023-08-30,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Split,2023-08-30,
307,2344,UOB - Checking Account 1,2023-08-30,8362.88,40.88,Insurance Claim,,,Health & Fitness:Health Insurance,Split,2023-08-30,
308,2345,UOB - Checking Account 1,2023-08-31,1.48,1.48,Interest Credit,,,Interest Inc,Single,2023-08-31,
309,2346,UOB - Checking Account 1,2023-09-02,-10000.0,-10000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-09-02,
310,2347,UOB - Checking Account 1,2023-09-04,-18.17,-18.17,Credit Card Fee,,,Fees & Charges:Credit Card - Fee,Single,2023-09-04,
311,2348,UOB - Checking Account 1,2023-09-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-09-05,
312,2349,UOB - Checking Account 1,2023-09-06,15.0,15.0,Paynow,,,Kids:Baby Supplies,Single,2023-09-06,
313,2350,UOB - Checking Account 1,2023-09-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-09-06,
314,2351,UOB - Checking Account 1,2023-09-11,30.0,30.0,Paynow,,,Kids:Baby Supplies,Single,2023-09-11,
315,2352,UOB - Checking Account 1,2023-09-14,-50.0,-50.0,NETS Debit-Consumer TRANSIT,,,Auto & Transport:Public Transportation,Single,2023-09-14,
316,2353,UOB - Checking Account 1,2023-09-18,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-18,
317,2354,UOB - Checking Account 1,2023-09-18,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-18,
318,2355,UOB - Checking Account 1,2023-09-18,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-18,
319,2356,UOB - Checking Account 1,2023-09-18,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-18,
320,2357,UOB - Checking Account 1,2023-09-18,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-18,
321,2358,UOB - Checking Account 1,2023-09-25,136.3,136.3,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-25,
322,2359,UOB - Checking Account 1,2023-09-25,363.0,363.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-25,
323,2360,UOB - Checking Account 1,2023-09-25,360.0,360.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-09-25,
324,2361,UOB - Checking Account 1,2023-09-28,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Split,2023-09-28,
325,2361,UOB - Checking Account 1,2023-09-28,8727.0,405.0,Insurance Claim,,,Health & Fitness:Health Insurance,Split,2023-09-28,
326,2362,UOB - Checking Account 1,2023-09-30,1.22,1.22,Interest Credit,,,Interest Inc,Single,2023-09-30,
327,2363,UOB - Checking Account 1,2023-10-04,118.8,118.8,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-10-04,
328,2364,UOB - Checking Account 1,2023-10-05,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-10-05,
329,2365,UOB - Checking Account 1,2023-10-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-10-06,
330,2366,UOB - Checking Account 1,2023-10-17,-50.0,-50.0,Paynow,,,Kids:Babysitter & Daycare,Single,2023-10-17,
331,2367,UOB - Checking Account 1,2023-10-18,-15.0,-15.0,Paynow,,,Kids:Babysitter & Daycare,Single,2023-10-18,
332,2368,UOB - Checking Account 1,2023-10-18,-245.0,-245.0,Paynow,,,Kids:Kids Activities,Single,2023-10-18,
333,2369,UOB - Checking Account 1,2023-10-20,32.0,32.0,Paynow,,,Food & Dining:Lunch,Single,2023-10-20,
334,2370,UOB - Checking Account 1,2023-10-28,-15.0,-15.0,Paynow,,,Home:Home Supplies,Single,2023-10-28,
335,2371,UOB - Checking Account 1,2023-10-30,295.38,295.38,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-10-30,
336,2372,UOB - Checking Account 1,2023-10-30,15000.0,15000.0,Salary Payment,,,Net Salary:Salary Spouse,Single,2023-10-30,
337,2373,UOB - Checking Account 1,2023-10-30,-10000.0,-10000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-10-30,
338,2374,UOB - Checking Account 1,2023-10-31,1.41,1.41,Interest,,,Interest Inc,Single,2023-10-31,
339,2375,UOB - Checking Account 1,2023-11-01,-9.1,-9.1,Paynow,,,Food & Dining:Lunch,Single,2023-11-01,
340,2376,UOB - Checking Account 1,2023-11-06,-4000.0,-4000.0,Consolidation Transfer,,,[UOB - Checking Account 2],Single,2023-11-06,
341,2377,UOB - Checking Account 1,2023-11-06,-2000.0,-2000.0,Inward DR - GIRO Tax,,,Tax:Singapore,Single,2023-11-06,
342,2378,UOB - Checking Account 1,2023-11-07,20.0,20.0,Paynow,,,Kids:Toys,Single,2023-11-07,
343,2380,UOB - Checking Account 1,2023-11-14,-17.0,-17.0,Paynow,,,Food & Dining:Lunch,Single,2023-11-14,
344,2381,UOB - Checking Account 1,2023-11-17,50.0,50.0,Insurance Claim,,,Health & Fitness:Health Insurance,Single,2023-11-17,
345,2382,UOB - Checking Account 1,2023-11-21,-50.0,-50.0,NETS Debit-Consumer TRANSIT,,,Auto & Transport:Public Transportation,Single,2023-11-21,
